"QC","Study.ID","Reference","Collector","coral","plant","algae","fish","inverts","mobile.inverts","sessile.inverts","marine.mammals","phytoplankton","zooplankton","mesh.size","mesh.size.units","Descriptor.of.Taxa.Sampled","Sys","Lat","Long","Loc","Event.","Event.type","A.priori.","Year.of.Event","Notes","Vis","Trwl","Line","Drdg","Trp","Source","Site","n1","n2","sub1","sub2","I1","I2","ind1_error","ind1_error_type","ind2_error","ind2_error_type","P1","P2","SiSz","SiSz..units.","PltSz","PltSz..units.","T1","T1m","SppR","SppR1.Error","SppR1.Error.Type","Shan","Shan1.Error","Shan1.Error.Type","Even","Even1.Error","Even1.Error.Type","Event.type.2","Expected.Change.Direction","Event.Notes","SppR.SD","Shan.SD","Even.SD","Year","SiteSize","SiteSizeUnits","PlotSize","PlotSizeUnits","Taxa","date1","date2","row_number","yi.SppR.MD","vi.SppR.MD","yi.SppR.SMD","vi.SppR.SMD","yi.SppR.ROM","vi.SppR.ROM","yi.SppR.SMDH","vi.SppR.SMDH","yi.Shan.MD","vi.Shan.MD","yi.Shan.SMD","vi.Shan.SMD","yi.Shan.ROM","vi.Shan.ROM","yi.Shan.SMDH","vi.Shan.SMDH","yi.Even.MD","vi.Even.MD","yi.Even.SMD","vi.Even.SMD","yi.Even.ROM","vi.Even.ROM","yi.Even.SMDH","vi.Even.SMDH","len","temporal_std_r","Duration"
NA,53,"Kelmo et al. 2013","MH",0,0,0,0,1,1,1,0,0,0,NA,NA,"Foraminefera","coral reef",-12.6,-38,"Brazil","Yes","El Nino in 97-8 but no change in any other year",NA,NA,"Foraminefera",0,0,0,1,0,"Fig 2a ","Northern Bahia",40,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,"m^2",50,"cm^3",2005,"4",10.62857143,1.371428571,"SE",NA,NA,NA,NA,NA,NA,"El Nino","Uncertain","Could be either depending on when samples taken",8.67367586517989,NA,NA,NA,900,"m^2",5e-05,"m^3","Coral",2005-04-01,2010-04-01,176,3.71428571,5.8808163253551,0.339179468887971,0.0507190169507195,0.299706265084971,0.0360934594214612,0.339179468887971,0.0511141422425884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,-0.351810736137653,16
NA,53,"Kelmo et al. 2013","MH",0,0,0,0,1,1,1,0,0,0,NA,NA,"Foraminefera","coral reef",-12.6,-38,"Brazil","Yes","El Nino in 97-8 but no change in any other year",NA,NA,"Foraminefera",0,0,0,1,0,"Fig 2a ","Northern Bahia",40,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,"m^2",50,"cm^3",2005,"4",10.62857143,1.371428571,"SE",NA,NA,NA,NA,NA,NA,"El Nino","Uncertain","Could be either depending on when samples taken",8.67367586517989,NA,NA,NA,900,"m^2",5e-05,"m^3","Coral",2005-04-01,2011-04-01,177,-4.114285716,4.4408163253551,-0.432350632348284,0.0511682941830748,-0.489548225496974,0.0769755778437096,-0.432350632348284,0.051499654297285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,-0.351810736137653,16
NA,53,"Kelmo et al. 2013","MH",0,0,0,0,1,1,1,0,0,0,NA,NA,"Foraminefera","coral reef",-12.6,-38,"Brazil","Yes","El Nino in 97-8 but no change in any other year",NA,NA,"Foraminefera",0,0,0,1,0,"Fig 2a ","Northern Bahia",40,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,"m^2",50,"cm^3",2006,"4",9.828571429,0.742857143,"SE",NA,NA,NA,NA,NA,NA,"El Nino","Uncertain","Could be either depending on when samples taken",4.69824109601081,NA,NA,NA,900,"m^2",5e-05,"m^3","Coral",2006-04-01,2007-04-01,178,-5.371428572,4.32653061301225,-0.571864280210562,0.0520439297186297,-0.790785650199517,0.195719121986657,-0.571864280210562,0.0534938801424754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,-0.47915042161235,16
NA,53,"Kelmo et al. 2013","MH",0,0,0,0,1,1,1,0,0,0,NA,NA,"Foraminefera","coral reef",-12.6,-38,"Brazil","Yes","El Nino in 97-8 but no change in any other year",NA,NA,"Foraminefera",0,0,0,1,0,"Fig 2a ","Northern Bahia",40,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,"m^2",50,"cm^3",2006,"4",9.828571429,0.742857143,"SE",NA,NA,NA,NA,NA,NA,"El Nino","Uncertain","Could be either depending on when samples taken",4.69824109601081,NA,NA,NA,900,"m^2",5e-05,"m^3","Coral",2006-04-01,2008-04-01,179,4.285714281,1.10367346981225,0.903391434969836,0.0551007255298554,0.361893859467276,0.00848263042981691,0.903391434969836,0.055427949089395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,-0.47915042161235,16
NA,53,"Kelmo et al. 2013","MH",0,0,0,0,1,1,1,0,0,0,NA,NA,"Foraminefera","coral reef",-12.6,-38,"Brazil","Yes","El Nino in 97-8 but no change in any other year",NA,NA,"Foraminefera",0,0,0,1,0,"Fig 2a ","Northern Bahia",40,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,"m^2",50,"cm^3",2006,"4",9.828571429,0.742857143,"SE",NA,NA,NA,NA,NA,NA,"El Nino","Uncertain","Could be either depending on when samples taken",4.69824109601081,NA,NA,NA,900,"m^2",5e-05,"m^3","Coral",2006-04-01,2009-04-01,180,4.914285711,0.946938776261225,1.1183365214266,0.0578167285947284,0.405465107870761,0.00753034673885265,1.1183365214266,0.0583755000299113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,-0.47915042161235,16
NA,53,"Kelmo et al. 2013","MH",0,0,0,0,1,1,1,0,0,0,NA,NA,"Foraminefera","coral reef",-12.6,-38,"Brazil","Yes","El Nino in 97-8 but no change in any other year",NA,NA,"Foraminefera",0,0,0,1,0,"Fig 2a ","Northern Bahia",40,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,"m^2",50,"cm^3",2006,"4",9.828571429,0.742857143,"SE",NA,NA,NA,NA,NA,NA,"El Nino","Uncertain","Could be either depending on when samples taken",4.69824109601081,NA,NA,NA,900,"m^2",5e-05,"m^3","Coral",2006-04-01,2010-04-01,181,4.514285711,4.55183673490612,0.468563829117791,0.0513722003872345,0.377958462075523,0.025156683139691,0.468563829117791,0.0524694021848522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,-0.47915042161235,16
NA,53,"Kelmo et al. 2013","MH",0,0,0,0,1,1,1,0,0,0,NA,NA,"Foraminefera","coral reef",-12.6,-38,"Brazil","Yes","El Nino in 97-8 but no change in any other year",NA,NA,"Foraminefera",0,0,0,1,0,"Fig 2a ","Northern Bahia",40,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,"m^2",50,"cm^3",2006,"4",9.828571429,0.742857143,"SE",NA,NA,NA,NA,NA,NA,"El Nino","Uncertain","Could be either depending on when samples taken",4.69824109601081,NA,NA,NA,900,"m^2",5e-05,"m^3","Coral",2006-04-01,2011-04-01,182,-3.314285715,3.11183673490612,-0.416058691934401,0.0510819052195885,-0.411296028506422,0.0660388015619394,-0.416058691934401,0.0518384992108242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,-0.47915042161235,16
NA,53,"Kelmo et al. 2013","MH",0,0,0,0,1,1,1,0,0,0,NA,NA,"Foraminefera","coral reef",-12.6,-38,"Brazil","Yes","El Nino in 97-8 but no change in any other year",NA,NA,"Foraminefera",0,0,0,1,0,"Fig 2a ","Northern Bahia",40,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,"m^2",50,"cm^3",2007,"4",4.457142857,1.942857143,"SE",NA,NA,NA,NA,NA,NA,"El Nino","Uncertain","Could be either depending on when samples taken",12.2877074804149,NA,NA,NA,900,"m^2",5e-05,"m^3","Coral",2007-04-01,2008-04-01,183,9.657142853,4.32653061301225,1.02813897131748,0.0566066859021361,1.15267950966679,0.192776657767322,1.02813897131748,0.0606305708020051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,-1.33414545167896,16
NA,53,"Kelmo et al. 2013","MH",0,0,0,0,1,1,1,0,0,0,NA,NA,"Foraminefera","coral reef",-12.6,-38,"Brazil","Yes","El Nino in 97-8 but no change in any other year",NA,NA,"Foraminefera",0,0,0,1,0,"Fig 2a ","Northern Bahia",40,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,"m^2",50,"cm^3",2007,"4",4.457142857,1.942857143,"SE",NA,NA,NA,NA,NA,NA,"El Nino","Uncertain","Could be either depending on when samples taken",12.2877074804149,NA,NA,NA,900,"m^2",5e-05,"m^3","Coral",2007-04-01,2009-04-01,184,10.285714283,4.16979591946122,1.11545001154466,0.0577764295515937,1.19625075807028,0.191824374076358,1.11545001154466,0.0632582121003215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,-1.33414545167896,16
NA,53,"Kelmo et al. 2013","MH",0,0,0,0,1,1,1,0,0,0,NA,NA,"Foraminefera","coral reef",-12.6,-38,"Brazil","Yes","El Nino in 97-8 but no change in any other year",NA,NA,"Foraminefera",0,0,0,1,0,"Fig 2a ","Northern Bahia",40,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,"m^2",50,"cm^3",2007,"4",4.457142857,1.942857143,"SE",NA,NA,NA,NA,NA,NA,"El Nino","Uncertain","Could be either depending on when samples taken",12.2877074804149,NA,NA,NA,900,"m^2",5e-05,"m^3","Coral",2007-04-01,2010-04-01,185,9.885714283,7.77469387810612,0.785126183937275,0.0538526445293994,1.16874411227504,0.209450710477196,0.785126183937275,0.054175710872384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,-1.33414545167896,16
NA,53,"Kelmo et al. 2013","MH",0,0,0,0,1,1,1,0,0,0,NA,NA,"Foraminefera","coral reef",-12.6,-38,"Brazil","Yes","El Nino in 97-8 but no change in any other year",NA,NA,"Foraminefera",0,0,0,1,0,"Fig 2a ","Northern Bahia",40,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,"m^2",50,"cm^3",2007,"4",4.457142857,1.942857143,"SE",NA,NA,NA,NA,NA,NA,"El Nino","Uncertain","Could be either depending on when samples taken",12.2877074804149,NA,NA,NA,900,"m^2",5e-05,"m^3","Coral",2007-04-01,2011-04-01,186,2.057142857,6.33469387810612,0.180998381656894,0.0502047525885151,0.379489621693095,0.250332828899444,0.180998381656894,0.0505104739784809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,-1.33414545167896,16
NA,53,"Kelmo et al. 2013","MH",0,0,0,0,1,1,1,0,0,0,NA,NA,"Foraminefera","coral reef",-12.6,-38,"Brazil","Yes","El Nino in 97-8 but no change in any other year",NA,NA,"Foraminefera",0,0,0,1,0,"Fig 2a ","Northern Bahia",40,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,"m^2",50,"cm^3",2008,"4",14.11428571,0.742857143,"SE",NA,NA,NA,NA,NA,NA,"El Nino","Uncertain","Could be either depending on when samples taken",4.69824109601081,NA,NA,NA,900,"m^2",5e-05,"m^3","Coral",2008-04-01,2009-04-01,187,0.628571429999999,0.946938776261225,0.143043043859023,0.0501278832024778,0.0435712484034855,0.0045878825195172,0.143043043859023,0.0504290991134479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,0.203026463256128,16
NA,53,"Kelmo et al. 2013","MH",0,0,0,0,1,1,1,0,0,0,NA,NA,"Foraminefera","coral reef",-12.6,-38,"Brazil","Yes","El Nino in 97-8 but no change in any other year",NA,NA,"Foraminefera",0,0,0,1,0,"Fig 2a ","Northern Bahia",40,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,"m^2",50,"cm^3",2008,"4",14.11428571,0.742857143,"SE",NA,NA,NA,NA,NA,NA,"El Nino","Uncertain","Could be either depending on when samples taken",4.69824109601081,NA,NA,NA,900,"m^2",5e-05,"m^3","Coral",2008-04-01,2010-04-01,188,0.228571429999999,4.55183673490612,0.0237247510069547,0.0500035178988146,0.0160646026082471,0.0222142189203555,0.0237247510069547,0.0503025017130388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,0.203026463256128,16
NA,53,"Kelmo et al. 2013","MH",0,0,0,0,1,1,1,0,0,0,NA,NA,"Foraminefera","coral reef",-12.6,-38,"Brazil","Yes","El Nino in 97-8 but no change in any other year",NA,NA,"Foraminefera",0,0,0,1,0,"Fig 2a ","Northern Bahia",40,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,"m^2",50,"cm^3",2008,"4",14.11428571,0.742857143,"SE",NA,NA,NA,NA,NA,NA,"El Nino","Uncertain","Could be either depending on when samples taken",4.69824109601081,NA,NA,NA,900,"m^2",5e-05,"m^3","Coral",2008-04-01,2011-04-01,189,-7.599999996,3.11183673490612,-0.954065620452163,0.0556890075508048,-0.773189887973698,0.0630963373426039,-0.954065620452163,0.0584029902409589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,0.203026463256128,16
NA,53,"Kelmo et al. 2013","MH",0,0,0,0,1,1,1,0,0,0,NA,NA,"Foraminefera","coral reef",-12.6,-38,"Brazil","Yes","El Nino in 97-8 but no change in any other year",NA,NA,"Foraminefera",0,0,0,1,0,"Fig 2a ","Northern Bahia",40,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,"m^2",50,"cm^3",2009,"4",14.74285714,0.628571429,"SE",NA,NA,NA,NA,NA,NA,"El Nino","Uncertain","Could be either depending on when samples taken",3.97543477549363,NA,NA,NA,900,"m^2",5e-05,"m^3","Coral",2009-04-01,2010-04-01,190,-0.4,4.3951020413551,-0.042252125983835,0.0500111577634385,-0.0275066457952384,0.0212619352293913,-0.042252125983835,0.0503157070593449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,0.303079073374289,16
NA,53,"Kelmo et al. 2013","MH",0,0,0,0,1,1,1,0,0,0,NA,NA,"Foraminefera","coral reef",-12.6,-38,"Brazil","Yes","El Nino in 97-8 but no change in any other year",NA,NA,"Foraminefera",0,0,0,1,0,"Fig 2a ","Northern Bahia",40,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,"m^2",50,"cm^3",2009,"4",14.74285714,0.628571429,"SE",NA,NA,NA,NA,NA,NA,"El Nino","Uncertain","Could be either depending on when samples taken",3.97543477549363,NA,NA,NA,900,"m^2",5e-05,"m^3","Coral",2009-04-01,2011-04-01,191,-8.228571426,2.9551020413551,-1.0600131631679,0.0570226744130576,-0.816761136377183,0.0621440536516397,-1.0600131631679,0.0611527494406387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,0.303079073374289,16
NA,53,"Kelmo et al. 2013","MH",0,0,0,0,1,1,1,0,0,0,NA,NA,"Foraminefera","coral reef",-12.6,-38,"Brazil","Yes","El Nino in 97-8 but no change in any other year",NA,NA,"Foraminefera",0,0,0,1,0,"Fig 2a ","Northern Bahia",40,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,"m^2",50,"cm^3",2010,"4",14.34285714,2,"SE",NA,NA,NA,NA,NA,NA,"El Nino","Uncertain","Could be either depending on when samples taken",12.6491106406735,NA,NA,NA,900,"m^2",5e-05,"m^3","Coral",2010-04-01,2011-04-01,192,-7.828571426,6.56,-0.676867488845419,0.0528634349840994,-0.789254490581945,0.079770390052478,-0.676867488845419,0.0533161678088976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,0.239409230716527,16
NA,53,"Kelmo et al. 2013","MH",0,0,0,0,1,1,1,0,0,0,NA,NA,"Foraminefera","coral reef",-12.6,-38,"Brazil","Yes","El Nino in 97-8 but no change in any other year",NA,NA,"Foraminefera",0,0,0,1,0,"Fig 2a ","Northern Bahia",40,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,"m^2",50,"cm^3",2011,"4",6.514285714,1.6,"SE",NA,NA,NA,NA,NA,NA,"El Nino","Uncertain","Could be either depending on when samples taken",10.1192885125388,NA,NA,NA,900,"m^2",5e-05,"m^3","Coral",2010-04-01,2011-04-01,192,-7.828571426,6.56,-0.676867488845419,0.0528634349840994,-0.789254490581945,0.079770390052478,-0.676867488845419,0.0533161678088976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,-1.00670054660464,16
NA,88,"WehKamp, 2013","AH",0,0,0,1,0,0,0,0,0,0,NA,NA,"demersal hardbottom fish","subtidal",54.18,7.91,"North Sea","Yes","Construction",NA,NA,"2009; 0 m; June",1,0,0,0,0,"Figure 6","0 m",6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,"m^3",2,"m^2",2009,"1",0.67,NA,NA,0.88,NA,NA,NA,NA,NA,"Construction","Negative","",NA,NA,NA,NA,189,"m^3",2,"m^2","Mixed inverts",2009-01-01,2010-01-01,193,0.24,NA,NA,NA,0.306166887125884,NA,NA,NA,0.0599999999999999,NA,NA,NA,0.0659579677917974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,-1.46078135644605,2
NA,88,"WehKamp, 2013","AH",0,0,0,1,0,0,0,0,0,0,NA,NA,"demersal hardbottom fish","subtidal",54.18,7.91,"North Sea","Yes","Construction",NA,NA,"2010; 0 m; June",1,0,0,0,0,"Figure 6","0 m",6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,"m^3",2,"m^2",2010,"1",0.91,NA,NA,0.94,NA,NA,NA,NA,NA,"Construction","Negative","",NA,NA,NA,NA,189,"m^3",2,"m^2","Mixed inverts",2010-01-01,2011-01-01,198,0.0299999999999999,NA,NA,NA,0.0324352757531537,NA,NA,NA,-0.22,NA,NA,NA,-0.266628663253949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,-0.243463559407675,2
NA,88,"WehKamp, 2013","AH",0,0,0,1,0,0,0,0,0,0,NA,NA,"demersal hardbottom fish","subtidal",54.18,7.91,"North Sea","Yes","Construction",NA,NA,"2011; 0 m; June",1,0,0,0,0,"Figure 6","0 m",6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,"m^3",2,"m^2",2009,"6",0.93,NA,NA,0.74,NA,NA,NA,NA,NA,"Construction","Negative","",NA,NA,NA,NA,189,"m^3",2,"m^2","Mixed inverts",2009-06-01,2010-06-01,203,0.25,NA,NA,NA,0.238085131312409,NA,NA,NA,-0.02,NA,NA,NA,-0.0273989741881145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,-0.142020409654477,2
NA,88,"WehKamp, 2013","AH",0,0,0,1,0,0,0,0,0,0,NA,NA,"demersal hardbottom fish","subtidal",54.18,7.91,"North Sea","Yes","Construction",NA,NA,"2009; 0 m; July",1,0,0,0,0,"Figure 6","0 m",6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,"m^3",2,"m^2",2010,"6",1.18,NA,NA,0.72,NA,NA,NA,NA,NA,"Construction","Negative","",NA,NA,NA,NA,189,"m^3",2,"m^2","Mixed inverts",2010-06-01,2011-06-01,208,-0.0799999999999998,NA,NA,NA,-0.0702042586732485,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1.1260189622605,2
NA,88,"WehKamp, 2013","AH",0,0,0,1,0,0,0,0,0,0,NA,NA,"demersal hardbottom fish","subtidal",54.18,7.91,"North Sea","Yes","Construction",NA,NA,"2009; 0 m; July",1,0,0,0,0,"Figure 6","0 m",6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,"m^3",2,"m^2",2011,"6",1.1,NA,NA,0.72,NA,NA,NA,NA,NA,"Construction","Negative","",NA,NA,NA,NA,189,"m^3",2,"m^2","Mixed inverts",2010-06-01,2011-06-01,208,-0.0799999999999998,NA,NA,NA,-0.0702042586732485,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.720246363247706,2
NA,88,"WehKamp, 2013","AH",0,0,0,1,0,0,0,0,0,0,NA,NA,"demersal hardbottom fish","subtidal",54.18,7.91,"North Sea","Yes","Construction",NA,NA,"2009; 5 m; June",1,0,0,0,0,"Figure 6","5 m",6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,"m^3",2,"m^2",2009,"1",0.92,NA,NA,0.91,NA,NA,NA,NA,NA,"Construction","Negative","",NA,NA,NA,NA,189,"m^3",2,"m^2","Mixed inverts",2009-01-01,2010-01-01,194,0.13,NA,NA,NA,0.132171773108483,NA,NA,NA,-0.0700000000000001,NA,NA,NA,-0.0800427076735365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.38859220793962,2
NA,88,"WehKamp, 2013","AH",0,0,0,1,0,0,0,0,0,0,NA,NA,"demersal hardbottom fish","subtidal",54.18,7.91,"North Sea","Yes","Construction",NA,NA,"2010; 5 m; June",1,0,0,0,0,"Figure 6","5 m",6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,"m^3",2,"m^2",2010,"1",1.05,NA,NA,0.84,NA,NA,NA,NA,NA,"Construction","Negative","",NA,NA,NA,NA,189,"m^3",2,"m^2","Mixed inverts",2010-01-01,2011-01-01,199,-0.0700000000000001,NA,NA,NA,-0.0689928714869516,NA,NA,NA,0.02,NA,NA,NA,0.023530497410194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.920349966172784,2
NA,88,"WehKamp, 2013","AH",0,0,0,1,0,0,0,0,0,0,NA,NA,"demersal hardbottom fish","subtidal",54.18,7.91,"North Sea","Yes","Construction",NA,NA,"2009; 5 m; July",1,0,0,0,0,"Figure 6","5 m",6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,"m^3",2,"m^2",2010,"6",0.48,NA,NA,0.52,NA,NA,NA,NA,NA,"Construction","Negative","",NA,NA,NA,NA,189,"m^3",2,"m^2","Mixed inverts",2010-06-01,2011-06-01,209,0.37,NA,NA,NA,0.571450245582426,NA,NA,NA,0.44,NA,NA,NA,0.613104472886409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,-1.41120328146493,2
NA,88,"WehKamp, 2013","AH",0,0,0,1,0,0,0,0,0,0,NA,NA,"demersal hardbottom fish","subtidal",54.18,7.91,"North Sea","Yes","Construction",NA,NA,"2009; 5 m; July",1,0,0,0,0,"Figure 6","5 m",6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,"m^3",2,"m^2",2011,"6",0.85,NA,NA,0.96,NA,NA,NA,NA,NA,"Construction","Negative","",NA,NA,NA,NA,189,"m^3",2,"m^2","Mixed inverts",2010-06-01,2011-06-01,209,0.37,NA,NA,NA,0.571450245582426,NA,NA,NA,0.44,NA,NA,NA,0.613104472886409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.102261107352532,2
NA,88,"WehKamp, 2013","AH",0,0,0,1,0,0,0,0,0,0,NA,NA,"demersal hardbottom fish","subtidal",54.18,7.91,"North Sea","Yes","Construction",NA,NA,"2009; 10 m; June",1,0,0,0,0,"Figure 6","10 m",6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,"m^3",2,"m^2",2009,"1",0.43,NA,NA,0.87,NA,NA,NA,NA,NA,"Construction","Negative","",NA,NA,NA,NA,189,"m^3",2,"m^2","Mixed inverts",2009-01-01,2010-01-01,195,0.38,NA,NA,NA,0.633249038978877,NA,NA,NA,-0.0599999999999999,NA,NA,NA,-0.0714589639821449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,-1.31101965190785,2
NA,88,"WehKamp, 2013","AH",0,0,0,1,0,0,0,0,0,0,NA,NA,"demersal hardbottom fish","subtidal",54.18,7.91,"North Sea","Yes","Construction",NA,NA,"2010; 10 m; June",1,0,0,0,0,"Figure 6","10 m",6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,"m^3",2,"m^2",2010,"1",0.81,NA,NA,0.81,NA,NA,NA,NA,NA,"Construction","Negative","",NA,NA,NA,NA,189,"m^3",2,"m^2","Mixed inverts",2010-01-01,2011-01-01,200,0.16,NA,NA,NA,0.180261823830944,NA,NA,NA,-0.01,NA,NA,NA,-0.0124225199985572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,-0.245378009715373,2
NA,88,"WehKamp, 2013","AH",0,0,0,1,0,0,0,0,0,0,NA,NA,"demersal hardbottom fish","subtidal",54.18,7.91,"North Sea","Yes","Construction",NA,NA,"2009; 10 m; July",1,0,0,0,0,"Figure 6","10 m",6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,"m^3",2,"m^2",2010,"6",1.2,NA,NA,0.85,NA,NA,NA,NA,NA,"Construction","Negative","",NA,NA,NA,NA,189,"m^3",2,"m^2","Mixed inverts",2010-06-01,2011-06-01,210,-0.05,NA,NA,NA,-0.042559614418796,NA,NA,NA,0.0600000000000001,NA,NA,NA,0.0682082500265336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.848306833587432,2
NA,88,"WehKamp, 2013","AH",0,0,0,1,0,0,0,0,0,0,NA,NA,"demersal hardbottom fish","subtidal",54.18,7.91,"North Sea","Yes","Construction",NA,NA,"2009; 10 m; July",1,0,0,0,0,"Figure 6","10 m",6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,"m^3",2,"m^2",2011,"6",1.15,NA,NA,0.91,NA,NA,NA,NA,NA,"Construction","Negative","",NA,NA,NA,NA,189,"m^3",2,"m^2","Mixed inverts",2010-06-01,2011-06-01,210,-0.05,NA,NA,NA,-0.042559614418796,NA,NA,NA,0.0600000000000001,NA,NA,NA,0.0682082500265336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.70809082803579,2
NA,88,"WehKamp, 2013","AH",0,0,0,1,0,0,0,0,0,0,NA,NA,"demersal hardbottom fish","subtidal",54.18,7.91,"North Sea","Yes","Construction",NA,NA,"2009; 15 m; June",1,0,0,0,0,"Figure 6","15 m",6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,"m^3",2,"m^2",2009,"1",0.8,NA,NA,0.81,NA,NA,NA,NA,NA,"Construction","Negative","",NA,NA,NA,NA,189,"m^3",2,"m^2","Mixed inverts",2009-01-01,2010-01-01,196,0.18,NA,NA,NA,0.20294084399669,NA,NA,NA,0.0199999999999999,NA,NA,NA,0.024391453124159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,-1.48807815330069,2
NA,88,"WehKamp, 2013","AH",0,0,0,1,0,0,0,0,0,0,NA,NA,"demersal hardbottom fish","subtidal",54.18,7.91,"North Sea","Yes","Construction",NA,NA,"2010; 15 m; June",1,0,0,0,0,"Figure 6","15 m",6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,"m^3",2,"m^2",2010,"1",0.98,NA,NA,0.83,NA,NA,NA,NA,NA,"Construction","Negative","",NA,NA,NA,NA,189,"m^3",2,"m^2","Mixed inverts",2010-01-01,2011-01-01,201,0.12,NA,NA,NA,0.115512887121844,NA,NA,NA,-0.0399999999999999,NA,NA,NA,-0.0493927553295764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.327881626998457,2
